address,name,online_order,book_table,rate,votes,location,rest_type,dish_liked,cuisines,listed_in(type),listed_in(city),rate_cat,avg_cost_log
7069,6237,1,0,3.7,32.0,46,78,266,1365,4,17,2,3.9512437185814275
313,2996,1,0,3.6,23.0,18,78,266,1274,4,17,2,3.7612001156935624
7328,2490,1,0,4.0,451.5,48,78,4214,1881,4,17,2,4.02535169073515
682,2197,1,0,3.9,121.0,41,78,1049,1922,4,17,2,3.9318256327243257
461,4461,1,0,3.5,323.0,41,78,5017,1690,4,17,1,4.02535169073515
6873,6234,1,0,3.9,213.0,46,78,4255,545,4,17,2,3.9318256327243257
5017,6228,1,0,4.0,212.0,44,78,3875,1169,4,17,2,3.9318256327243257
5397,6069,1,0,3.5,12.0,18,78,266,1898,4,17,1,3.6109179126442243
2237,2174,1,0,3.9,451.5,46,78,872,2653,4,17,2,3.7612001156935624
4453,8335,0,0,3.6,16.0,47,78,266,2561,4,17,2,3.7612001156935624
6786,5609,0,0,3.4,6.0,46,78,266,1432,4,17,1,3.9318256327243257
6144,2993,0,0,3.1,117.0,47,78,4953,403,4,17,1,3.5263605246161616
5974,8234,0,0,3.7,73.0,18,78,266,1819,4,17,2,3.7612001156935624
9138,7598,1,0,3.5,24.0,48,78,266,1817,4,17,1,3.8066624897703196
6448,4427,1,0,3.9,97.0,18,78,1094,330,4,17,2,4.02535169073515
5903,7154,1,0,3.9,43.0,46,78,266,2463,4,17,2,3.7612001156935624
5488,3606,0,0,4.0,72.0,46,78,4014,2674,4,17,2,3.7612001156935624
3864,7771,1,0,3.8,28.0,41,78,266,551,4,17,2,3.9318256327243257
7748,5285,1,0,3.8,36.0,41,78,266,1704,4,17,2,3.7612001156935624
4258,372,0,0,3.5,17.0,43,78,266,420,4,17,1,3.6109179126442243
6642,2502,0,0,3.9,154.0,46,78,4358,2287,4,17,2,3.5263605246161616
2992,4847,1,0,3.9,85.0,47,78,1843,1823,4,17,2,3.9318256327243257
5030,8349,1,0,4.0,76.0,41,78,61,2395,4,17,2,3.7612001156935624
9306,5672,1,0,3.5,10.0,47,78,266,1390,4,17,1,3.7612001156935624
10981,2692,1,0,3.7,73.0,44,78,266,1256,4,17,2,3.7612001156935624
4520,8716,1,0,3.8,41.0,47,78,358,403,4,17,2,3.5263605246161616
5203,180,1,0,3.7,73.0,41,78,266,2555,4,17,2,3.6109179126442243
7744,4298,0,0,3.8,291.0,48,43,682,1211,4,17,2,4.02535169073515
4994,4419,1,0,4.2,106.0,25,78,3547,399,4,17,2,3.7612001156935624
11425,7905,1,0,3.9,96.0,41,78,2398,2077,4,17,2,3.8066624897703196
10464,981,1,0,3.8,108.0,46,78,619,625,4,17,2,3.9318256327243257
1771,5222,0,0,3.2,6.0,47,78,266,403,4,17,1,2.995732273553991
4157,2280,0,0,3.7,73.0,41,78,266,1898,4,17,2,3.7612001156935624
7821,2848,1,0,3.8,48.0,48,78,3553,1898,4,17,2,3.7612001156935624
6687,1796,1,0,3.6,95.0,41,78,3761,2093,4,17,2,3.7612001156935624
7277,6101,1,0,3.7,434.0,44,78,262,2225,4,17,2,3.9318256327243257
6640,3679,0,0,4.0,99.0,46,78,1892,2631,4,17,2,3.5263605246161616
1668,1670,1,0,3.8,37.0,41,78,266,1083,4,17,2,3.5263605246161616
11423,7402,0,0,3.7,73.0,41,78,266,1823,4,17,2,3.7612001156935624
10621,1655,1,0,3.6,37.0,41,6,266,260,4,17,2,3.9512437185814275
4139,5686,1,0,3.5,15.0,41,78,266,1823,4,17,1,3.9318256327243257
8729,4881,1,0,4.1,322.0,46,78,769,1823,4,17,2,4.110873864173311
6922,4521,1,0,2.8,137.0,41,78,4357,1823,4,17,1,4.02535169073515
7066,2577,0,0,2.7,45.0,46,78,266,1279,4,17,1,3.7612001156935624
6643,1716,1,1,4.1,152.0,46,78,3794,636,4,17,2,4.110873864173311
11336,6724,0,0,3.9,150.0,47,53,1638,925,4,17,2,4.02535169073515
5040,2884,1,0,3.6,23.0,41,78,266,816,4,17,2,3.7612001156935624
8072,6682,1,0,3.4,9.0,46,78,266,2463,4,17,1,3.6109179126442243
2917,3717,1,0,3.7,73.0,18,78,266,2077,4,17,2,4.02535169073515
9941,7257,0,0,3.6,28.0,44,78,266,2207,4,17,2,3.6109179126442243
308,928,1,0,3.7,21.0,41,78,266,320,4,17,2,3.7612001156935624
1445,5485,1,0,3.5,10.0,41,78,266,1315,4,17,1,3.5263605246161616
3887,8193,0,0,3.5,70.0,47,78,4278,2670,4,17,1,3.5263605246161616
3886,1866,0,0,3.8,37.0,47,57,3528,1640,4,17,2,3.9318256327243257
8161,7335,1,0,3.3,10.0,41,78,266,1898,4,17,1,3.7612001156935624
2616,524,1,0,3.8,18.0,41,78,266,1662,4,17,2,3.5263605246161616
5394,2693,1,0,3.7,73.0,44,78,266,1898,4,17,2,3.9512437185814275
5181,8078,0,0,3.7,73.0,44,78,266,121,4,17,2,3.6109179126442243
10292,5629,1,0,3.3,395.0,47,78,2090,1823,4,17,1,3.9318256327243257
5763,4655,1,0,3.6,97.0,41,78,2770,1633,4,17,2,3.7612001156935624
457,6239,0,0,2.6,153.0,41,78,4285,1368,4,17,1,3.7612001156935624
1183,4958,1,0,3.9,188.0,48,78,2949,905,4,17,2,3.9318256327243257
4514,2736,1,0,3.9,451.5,47,78,1625,1257,4,17,2,4.110873864173311
4062,3236,0,0,3.7,73.0,41,78,266,2463,4,17,2,3.5263605246161616
4454,3715,0,0,3.4,8.0,48,78,266,425,4,17,1,3.7612001156935624
7481,3468,0,0,4.0,203.0,46,57,2682,314,4,17,2,3.8066624897703196
8020,1076,0,0,3.7,73.0,41,78,266,403,4,17,2,3.7612001156935624
9459,4218,0,0,3.7,73.0,41,78,266,1898,4,17,2,3.5263605246161616
2786,5780,1,0,2.8,94.0,18,78,266,1898,4,17,1,3.7612001156935624
5199,5966,1,0,3.7,73.0,41,78,266,1823,4,17,2,4.02535169073515
6477,8320,0,0,2.8,64.0,47,78,2452,2561,4,17,1,3.7612001156935624
7755,4612,1,0,3.4,6.0,41,78,266,1841,4,17,1,4.02535169073515
7488,2041,0,0,2.8,53.0,44,6,4571,289,4,17,1,4.110873864173311
2890,2194,0,0,3.7,35.0,47,78,266,2004,4,17,2,3.7612001156935624
338,5351,0,0,3.7,73.0,48,78,266,2561,4,17,2,3.6109179126442243
1893,4775,1,0,3.6,90.0,47,78,571,1279,4,17,2,4.02535169073515
7928,7631,1,0,3.4,25.0,41,78,266,1823,4,17,1,3.5263605246161616
7476,1860,1,0,3.6,41.0,46,53,266,1662,4,17,2,4.02535169073515
5931,1277,1,0,3.1,8.0,18,78,266,1823,4,17,1,3.7612001156935624
10322,7154,0,0,3.6,13.0,47,78,266,2463,4,17,2,3.7612001156935624
3448,5626,0,0,3.5,12.0,42,78,266,2463,4,17,1,3.5263605246161616
7899,5548,0,0,3.1,39.0,46,78,266,1693,4,17,1,3.6109179126442243
8843,4602,0,0,3.6,68.0,47,53,3585,1619,4,17,2,4.04305126783455
4376,1559,0,0,3.8,82.0,47,78,937,865,4,17,2,3.5263605246161616
8111,2839,1,0,3.7,95.0,41,78,4943,1823,4,17,2,2.995732273553991
7898,5696,1,0,3.7,36.0,46,78,266,2357,4,17,2,3.7612001156935624
9663,839,1,0,3.4,65.0,46,78,266,523,4,17,1,3.8066624897703196
5438,5824,1,0,3.9,241.0,44,78,2206,2334,4,17,2,4.110873864173311
2598,8667,1,0,3.7,73.0,41,78,266,1823,4,17,2,3.9318256327243257
1973,8336,0,0,3.6,47.0,41,78,2041,2555,4,17,2,3.7612001156935624
9546,2501,0,0,2.9,53.0,47,78,1996,1679,4,17,1,3.7612001156935624
1251,5050,0,0,3.5,8.0,46,78,266,2077,4,17,1,3.6109179126442243
9254,2131,0,0,3.3,5.0,41,78,266,2207,4,17,1,3.5263605246161616
5485,7896,0,0,3.7,73.0,46,78,266,1009,4,17,2,3.9318256327243257
2918,1593,0,0,3.7,73.0,18,78,266,2159,4,17,2,3.9318256327243257
483,4426,1,0,3.6,82.0,41,78,1104,2385,4,17,2,3.9318256327243257
3832,4522,1,0,3.6,21.0,48,78,266,2077,4,17,2,3.7612001156935624
481,4180,1,0,3.8,36.0,41,78,266,1619,4,17,2,3.7612001156935624
5660,114,1,0,3.5,21.0,41,78,266,1898,4,17,1,3.8066624897703196
6443,125,1,0,3.7,42.0,18,78,266,907,4,17,2,3.7612001156935624
10306,3839,1,0,3.4,17.0,44,78,266,461,4,17,1,3.9318256327243257
4566,7565,1,0,3.7,73.0,41,78,266,2218,4,17,2,3.8066624897703196
2603,6271,1,0,4.0,270.0,41,78,3998,1918,4,17,2,3.9512437185814275
4993,5457,0,0,3.4,11.0,47,78,266,873,4,17,1,3.5263605246161616
918,6771,0,0,3.3,9.0,47,87,266,1233,4,17,1,2.995732273553991
2030,5043,0,0,3.8,14.0,46,78,266,889,4,17,2,3.8066624897703196
8727,7762,0,0,3.8,65.0,46,78,1981,1009,4,17,2,4.04305126783455
455,4691,0,0,3.6,30.0,41,78,266,1562,4,17,2,3.8066624897703196
11081,7880,0,0,3.1,14.0,46,78,266,1599,4,17,1,3.5263605246161616
10702,3392,0,0,3.3,6.0,41,78,266,1922,4,17,1,3.8066624897703196
4801,760,0,0,3.3,4.0,47,78,266,2474,4,17,1,3.7612001156935624
8729,6645,0,0,2.9,11.0,46,78,266,2125,4,17,1,3.9318256327243257
7897,2151,0,0,4.0,126.0,46,78,4576,2412,4,17,2,3.7612001156935624
3705,7999,0,0,3.7,23.0,41,78,266,2463,4,17,2,2.995732273553991
5016,4735,0,0,3.6,12.0,44,78,266,1161,4,17,2,4.127134385045092
5777,932,0,0,3.4,4.0,48,78,266,2555,4,17,1,3.7612001156935624
3641,385,0,0,3.3,8.0,18,78,266,403,4,17,1,2.772588722239781
686,1795,0,0,3.7,73.0,18,78,266,1297,4,17,2,2.995732273553991
8739,3334,0,0,3.6,21.0,18,78,266,2463,4,17,2,3.5263605246161616
608,5909,0,0,3.7,73.0,44,78,266,190,4,17,2,4.02535169073515
8741,294,0,0,3.7,73.0,18,78,266,420,4,17,2,3.7612001156935624
216,6762,0,0,3.7,73.0,18,78,266,1898,4,17,2,3.6109179126442243
8665,408,0,0,3.7,73.0,41,78,266,2463,4,17,2,3.9318256327243257
717,4030,1,0,3.4,19.0,41,78,266,1619,4,17,1,3.5263605246161616
8732,7488,1,0,3.6,72.0,46,78,1218,1737,4,17,2,3.5263605246161616
5763,4656,1,0,3.7,73.0,41,78,266,2687,4,17,2,2.995732273553991
5846,4059,1,0,3.8,63.0,25,78,4322,1365,4,17,2,3.8066624897703196
4427,1806,0,0,3.7,32.0,18,78,266,895,4,17,2,4.02535169073515
4160,5434,1,0,3.0,6.0,18,78,266,907,4,17,1,3.5263605246161616
693,3858,1,0,3.4,6.0,46,78,266,1277,4,17,1,3.8066624897703196
4376,1793,0,0,3.4,9.0,47,78,266,2675,4,17,1,2.772588722239781
7376,6798,0,0,3.7,73.0,41,78,266,2463,4,17,2,2.995732273553991
4071,5223,0,0,3.2,7.0,41,78,266,461,4,17,1,3.5263605246161616
865,6282,0,0,3.7,73.0,42,78,266,1823,4,17,2,2.995732273553991
4128,5653,0,0,3.7,73.0,41,78,266,1823,4,17,2,4.02535169073515
2360,2010,0,0,3.7,73.0,41,78,266,1823,4,17,2,3.7612001156935624
10851,5120,0,0,3.7,73.0,41,78,266,2463,4,17,2,2.772588722239781
10917,5710,0,0,3.7,73.0,18,78,266,2131,4,17,2,3.7612001156935624
4995,263,0,0,3.7,73.0,47,78,266,1898,4,17,2,3.7612001156935624
8158,6875,0,0,3.7,73.0,41,78,266,1823,4,17,2,4.110873864173311
8158,876,0,0,3.7,73.0,41,78,266,313,4,17,2,4.110873864173311
5506,5175,0,0,3.3,4.0,48,78,266,74,4,17,1,3.8066624897703196
8511,2824,0,0,3.7,73.0,41,78,266,2016,4,17,2,3.9318256327243257
8839,4974,0,0,3.5,7.0,46,57,266,1256,4,17,1,3.7612001156935624
3147,1106,0,0,3.3,7.0,18,78,266,908,4,17,1,3.6109179126442243
7381,270,0,0,3.3,9.0,18,78,266,403,4,17,1,3.5263605246161616
8739,5286,0,0,3.7,73.0,18,78,266,2463,4,17,2,3.5263605246161616
5827,3683,0,0,3.7,73.0,18,78,266,1823,4,17,2,2.772588722239781
7756,2659,0,0,3.7,73.0,41,78,266,1979,4,17,2,3.9318256327243257
682,81,1,0,3.7,73.0,41,78,266,1451,4,17,2,4.02535169073515
3931,2363,0,0,3.7,73.0,18,78,266,1898,4,17,2,3.5263605246161616
112,1527,0,0,3.2,4.0,18,78,266,816,4,17,1,2.995732273553991
1441,1974,0,0,2.3,77.0,41,78,266,1562,4,17,1,4.110873864173311
5541,7616,1,0,3.7,73.0,46,78,266,2314,4,17,2,4.02535169073515
3932,2208,0,0,3.7,73.0,18,78,266,1823,4,17,2,3.5263605246161616
11454,237,0,0,3.7,73.0,18,78,266,2539,4,17,2,3.9318256327243257
3130,6275,0,0,3.7,73.0,18,78,266,2492,4,17,2,3.7612001156935624
7900,6999,0,0,3.7,73.0,46,78,266,2463,4,17,2,3.7612001156935624
11432,2998,0,0,3.7,73.0,41,78,266,77,4,17,2,4.110873864173311
10367,7121,0,0,3.7,73.0,18,78,266,403,4,17,2,2.995732273553991
4740,1110,0,0,3.7,73.0,44,80,266,1266,4,17,2,3.5263605246161616
11426,6460,1,0,3.7,73.0,41,78,266,128,4,17,2,3.7612001156935624
2425,6400,0,0,3.7,73.0,48,78,266,947,4,17,2,3.6109179126442243
6167,6903,0,0,3.7,73.0,41,78,266,1256,4,17,2,3.5263605246161616
5395,8189,0,0,3.7,73.0,25,78,266,2359,4,17,2,3.5263605246161616
4287,4217,0,0,3.7,73.0,48,78,266,2463,4,17,2,3.7612001156935624
7478,2820,1,0,3.7,73.0,41,78,266,895,4,17,2,3.9318256327243257
4536,6816,0,0,3.7,73.0,18,78,266,435,4,17,2,3.6109179126442243
726,4675,1,0,3.0,7.0,46,78,266,156,4,17,1,3.9318256327243257
4747,3106,0,0,2.9,21.0,44,78,266,77,4,17,1,3.9512437185814275
3374,8407,1,0,3.3,5.0,18,78,266,865,4,17,1,2.772588722239781
8733,2326,1,0,3.3,7.0,46,78,266,2463,4,17,1,2.995732273553991
5969,4912,1,0,3.7,73.0,18,78,266,1776,4,17,2,3.7612001156935624
5199,1060,1,0,3.7,73.0,41,78,266,475,4,17,2,4.02535169073515
10942,6643,1,0,3.2,5.0,18,78,266,907,4,17,1,3.7612001156935624
437,1899,1,0,3.7,73.0,44,78,266,1335,4,17,2,3.5263605246161616
8129,8622,1,0,3.7,73.0,41,78,266,981,4,17,2,3.7612001156935624
3101,3419,1,0,3.7,73.0,41,92,266,2190,4,17,2,3.9512437185814275
37,1483,1,0,3.8,57.0,47,78,266,167,4,17,2,4.02535169073515
7498,5731,1,0,3.8,132.0,47,78,4281,2363,4,17,2,3.7612001156935624
5245,3310,0,0,2.8,26.0,46,78,266,2016,4,17,1,3.9318256327243257
6503,372,1,0,3.7,73.0,48,78,266,403,4,17,2,3.5263605246161616
693,6676,0,0,2.8,13.0,46,78,266,895,4,17,1,4.02535169073515
9796,8120,0,0,2.6,16.0,44,78,266,2463,4,17,1,3.6109179126442243
11165,8541,1,0,3.9,151.0,44,53,5009,2709,4,17,2,3.9318256327243257
2902,4050,1,0,3.7,103.0,46,78,1968,1922,4,17,2,3.9318256327243257
5197,3264,1,0,3.4,257.0,41,78,1001,461,4,17,1,3.6109179126442243
9073,1805,1,0,3.7,73.0,46,78,266,816,4,17,2,3.7612001156935624
10563,2240,1,0,3.7,34.0,18,78,3466,1823,4,17,2,3.5263605246161616
7008,5594,0,0,3.7,73.0,43,78,266,1898,4,17,2,4.02535169073515
4898,1587,1,0,3.1,53.0,41,78,4006,1256,4,17,1,2.772588722239781
2768,7122,0,0,3.7,73.0,18,78,266,1256,4,17,2,2.772588722239781
8350,225,0,0,3.7,73.0,46,78,266,2463,4,17,2,2.995732273553991
6412,5967,0,0,4.2,451.5,0,32,3444,1823,4,17,2,3.7612001156935624
8523,7884,0,1,4.4,287.0,0,27,2986,1131,4,17,2,1.791759469228055
3728,5799,1,1,4.5,451.5,0,27,3442,1124,4,17,2,4.204692619390966
186,4985,1,1,4.5,451.5,0,19,886,658,4,17,2,4.23410650459726
3543,2522,1,0,4.2,451.5,0,27,2015,163,4,17,2,4.23410650459726
5272,4600,1,1,4.2,451.5,0,27,3471,1658,4,17,2,4.204692619390966
1625,3272,1,0,3.9,226.0,0,27,266,78,4,17,2,4.02535169073515
6342,8763,1,1,4.1,451.5,22,27,2593,2148,4,17,2,4.204692619390966
9630,3747,0,0,4.3,317.0,0,65,167,1663,4,17,2,3.7612001156935624
3440,1062,1,0,3.5,9.0,0,78,266,2474,4,17,1,3.7612001156935624
3613,6597,1,0,3.9,451.5,0,27,4071,175,4,17,2,4.1588830833596715
2899,3844,1,0,3.7,40.0,0,78,266,1347,4,17,2,3.9318256327243257
6157,5763,0,1,4.0,169.0,0,8,1244,1391,4,17,2,1.0986122886681096
1740,4094,0,0,3.8,53.0,0,78,266,1823,4,17,2,3.7612001156935624
1272,1689,1,0,3.9,327.0,3,27,1140,1898,4,17,2,4.127134385045092
2233,2431,1,1,3.9,74.0,0,27,2075,2016,4,17,2,4.23410650459726
9917,8180,0,0,3.8,70.0,0,78,266,1663,4,17,2,3.7612001156935624
1467,2038,1,1,4.1,451.5,0,27,782,505,4,17,2,4.204692619390966
6730,878,1,1,3.9,67.0,0,27,266,330,4,17,2,4.110873864173311
7604,6599,1,0,3.9,421.0,0,27,4692,175,4,17,2,4.204692619390966
9305,4455,0,0,3.8,158.0,22,61,1607,1096,4,17,2,1.791759469228055
7829,390,1,0,3.6,386.0,0,78,31,461,4,17,2,3.9318256327243257
9487,5299,1,0,3.1,53.0,22,27,266,2477,4,17,1,4.174387269895637
837,186,1,0,3.5,451.5,0,27,1948,62,4,17,1,4.110873864173311
6260,3551,1,0,3.7,73.0,32,78,266,1365,4,17,2,3.7612001156935624
3959,5026,1,0,4.2,451.5,0,78,2093,1664,4,17,2,3.9318256327243257
1834,3008,1,0,3.9,451.5,0,78,2629,1898,4,17,2,4.02535169073515
7847,1216,0,0,3.4,5.0,0,27,266,907,4,17,1,0.0
4986,3479,0,0,3.9,118.0,32,27,2543,1872,4,17,2,4.204692619390966
2203,3502,1,0,3.6,221.0,0,27,369,488,4,17,2,4.110873864173311
3963,1091,1,0,3.7,28.0,0,19,266,709,4,17,2,3.9318256327243257
10216,6283,1,0,3.8,71.0,0,27,760,1835,4,17,2,0.0
6454,3950,0,0,4.0,140.0,0,78,4209,1630,4,17,2,3.5263605246161616
923,5184,1,0,3.4,7.0,22,78,266,2077,4,17,1,3.7612001156935624
11257,2077,1,0,3.6,16.0,0,78,266,1898,4,17,2,3.7612001156935624
7988,305,1,0,3.8,261.0,0,27,1017,67,4,17,2,4.02535169073515
5280,4781,1,0,3.9,214.0,0,27,343,1959,4,17,2,4.110873864173311
7817,350,0,0,3.6,39.0,0,78,266,1898,4,17,2,3.9318256327243257
1007,5249,1,0,3.8,273.0,0,27,2167,2056,4,17,2,4.23410650459726
5808,2974,1,0,3.9,97.0,0,78,742,1519,4,17,2,0.0
5014,6444,1,0,3.6,45.0,0,27,266,1898,4,17,2,4.02535169073515
3901,7778,1,0,3.4,10.0,0,78,266,282,4,17,1,4.110873864173311
3520,151,1,0,3.7,73.0,0,27,266,1134,4,17,2,4.110873864173311
4537,8688,0,0,3.7,22.0,0,82,266,1319,4,17,2,3.7612001156935624
5935,6291,1,0,3.7,26.0,0,27,266,1905,4,17,2,4.1588830833596715
660,632,1,0,3.7,27.0,0,78,266,907,4,17,2,3.7612001156935624
9607,591,1,0,4.0,115.0,0,78,2807,944,4,17,2,3.9318256327243257
1472,5335,0,0,3.5,7.0,0,88,266,1753,4,17,1,3.7612001156935624
1447,7256,1,0,3.8,100.0,0,27,2766,2561,4,17,2,3.8066624897703196
7464,2503,1,0,3.7,73.0,0,78,266,352,4,17,2,3.5263605246161616
5782,5282,0,0,3.4,5.0,0,78,266,2478,4,17,1,3.5263605246161616
5847,629,0,0,3.8,106.0,0,27,266,77,4,17,2,4.1588830833596715
10102,791,0,0,3.4,7.0,0,78,266,435,4,17,1,3.7612001156935624
4895,1303,0,0,3.8,69.0,3,20,1655,601,4,17,2,4.1588830833596715
4304,7417,1,0,4.1,133.0,0,78,2648,1823,4,17,2,2.995732273553991
2818,6088,1,0,3.7,28.0,0,78,266,2082,4,17,2,4.02535169073515
6689,5151,1,0,3.5,12.0,0,78,266,1823,4,17,1,3.7612001156935624
6830,3060,1,0,3.7,101.0,0,19,516,772,4,17,2,4.1588830833596715
10074,651,0,0,3.3,4.0,0,78,266,1823,4,17,1,2.772588722239781
9729,5075,1,0,3.7,36.0,0,78,266,1662,4,17,2,3.5263605246161616
1688,219,1,0,3.7,14.0,0,78,266,122,4,17,2,3.9318256327243257
401,323,1,0,3.7,73.0,32,78,266,1865,4,17,2,3.9318256327243257
7206,560,1,1,4.0,126.0,22,27,1007,2167,4,17,2,4.23410650459726
5481,172,1,0,3.4,212.0,22,27,3031,1989,4,17,1,4.204692619390966
1704,3611,1,0,3.8,117.0,0,27,3096,1872,4,17,2,4.110873864173311
4188,4601,1,0,3.3,4.0,3,78,266,2542,4,17,1,3.9318256327243257
11085,3806,1,0,3.9,201.0,0,78,5242,121,4,17,2,3.7612001156935624
3351,2306,1,0,3.8,278.0,22,78,1904,403,4,17,2,3.5263605246161616
5029,2943,1,0,3.4,8.0,22,78,266,330,4,17,1,3.8066624897703196
196,269,0,0,3.5,16.0,0,78,266,1898,4,17,1,3.5263605246161616
2594,4055,0,0,3.7,73.0,0,78,266,1922,4,17,2,3.7612001156935624
5491,5351,1,0,3.7,36.0,22,78,266,2576,4,17,2,3.6109179126442243
4290,4741,1,1,3.7,21.0,25,27,266,102,4,17,2,4.1588830833596715
11055,254,1,0,3.4,29.0,0,27,266,1823,4,17,1,4.174387269895637
929,5124,1,0,3.6,18.0,0,78,266,1635,4,17,2,3.8066624897703196
3630,733,1,0,3.6,42.0,0,19,2160,667,4,17,2,4.110873864173311
311,1937,1,0,4.2,289.0,3,78,518,7,4,17,2,3.9318256327243257
9184,3463,0,0,4.1,357.0,0,78,3288,983,4,17,2,4.02535169073515
3542,1329,1,0,3.8,24.0,0,19,266,762,4,17,2,4.1588830833596715
2785,7617,1,0,2.7,73.0,0,27,4700,907,4,17,1,4.110873864173311
886,3575,1,0,3.3,9.0,71,78,266,523,4,17,1,3.7612001156935624
3909,1123,1,0,3.3,12.0,0,78,266,1438,4,17,1,4.02535169073515
3835,7153,1,0,3.6,42.0,0,78,266,1256,4,17,2,3.9318256327243257
1590,6423,1,0,3.7,67.0,0,78,2448,2503,4,17,2,3.7612001156935624
2607,722,1,0,3.5,15.0,0,78,266,1347,4,17,1,3.9318256327243257
7981,1596,0,0,3.4,6.0,0,78,266,1823,4,17,1,3.9318256327243257
593,6345,0,0,3.7,73.0,0,78,266,2555,4,17,2,3.7612001156935624
4900,6589,0,0,3.7,73.0,0,78,266,523,4,17,2,3.8066624897703196
7419,1727,1,0,3.7,73.0,0,19,266,548,4,17,2,3.5263605246161616
5923,1071,0,0,3.5,11.0,0,78,266,445,4,17,1,3.7612001156935624
507,4042,0,0,4.0,213.0,0,78,1389,2255,4,17,2,3.7612001156935624
11258,7998,0,0,3.7,73.0,22,78,266,13,4,17,2,3.7612001156935624
4003,8478,1,0,3.9,100.0,32,78,5080,2463,4,17,2,3.5263605246161616
5662,5116,1,0,3.6,68.0,0,78,266,57,4,17,2,3.7612001156935624
2064,1154,1,0,3.6,64.0,0,78,266,1619,4,17,2,3.9318256327243257
1284,1302,1,0,3.8,62.0,0,78,266,1335,4,17,2,3.7612001156935624
11101,8692,1,0,3.5,6.0,22,78,266,2225,4,17,1,3.9318256327243257
1214,1031,0,0,3.7,73.0,0,78,266,453,4,17,2,3.9318256327243257
7425,534,1,0,3.4,24.0,0,78,266,1898,4,17,1,4.02535169073515
4729,4912,1,0,3.7,73.0,0,78,266,1775,4,17,2,4.110873864173311
4951,3949,1,0,3.1,18.0,0,27,266,1636,4,17,1,4.1588830833596715
5662,3480,0,0,3.7,73.0,0,78,266,403,4,17,2,3.9318256327243257
3028,3128,1,0,3.7,73.0,0,78,266,1823,4,17,2,3.5263605246161616
552,5344,1,0,3.8,377.0,0,78,4701,2127,4,17,2,4.02535169073515
1688,6270,1,0,3.9,193.0,0,78,3064,502,4,17,2,4.110873864173311
910,3924,1,0,3.7,73.0,0,78,266,2555,4,17,2,3.5263605246161616
10250,5111,0,0,3.4,4.0,0,78,266,2463,4,17,1,2.995732273553991
7663,2887,0,0,3.5,18.0,0,27,266,143,4,17,1,4.04305126783455
7388,2392,0,0,3.8,87.0,0,78,4526,1256,4,17,2,3.6109179126442243
2877,5129,1,0,3.8,8.0,22,78,266,2539,4,17,2,3.7612001156935624
7080,7321,0,0,3.7,73.0,0,78,266,2631,4,17,2,2.995732273553991
7984,6711,1,0,3.1,22.0,0,78,266,1898,4,17,1,3.9318256327243257
6775,7420,1,0,3.5,106.0,0,78,777,1898,4,17,1,4.02535169073515
320,3629,0,0,3.0,15.0,0,8,266,1823,4,17,1,0.0
5482,103,0,0,3.3,19.0,22,8,266,2041,4,17,1,4.110873864173311
7604,7406,1,0,3.6,34.0,0,27,266,2492,4,17,2,3.7612001156935624
4771,8223,1,0,3.9,75.0,3,78,891,2287,4,17,2,3.5263605246161616
2344,3028,1,0,3.7,61.0,0,78,3321,1286,4,17,2,3.8066624897703196
2903,7219,0,0,3.8,36.0,0,78,266,2463,4,17,2,3.5263605246161616
513,3865,1,0,3.8,451.5,0,78,1128,2124,4,17,2,4.02535169073515
4729,5534,1,0,3.7,73.0,0,78,266,15,4,17,2,3.5263605246161616
8659,8749,0,0,3.5,39.0,0,8,266,1391,4,17,1,1.3862943611198906
11430,8666,1,0,3.6,31.0,0,14,266,2681,4,17,2,2.995732273553991
4231,2816,0,0,3.1,18.0,0,78,266,1823,4,17,1,3.9318256327243257
2591,7686,0,0,3.4,7.0,0,78,266,2628,4,17,1,2.995732273553991
6422,8731,0,0,3.7,73.0,56,78,266,356,4,17,2,3.7612001156935624
4654,1687,1,0,3.7,26.0,0,78,266,500,4,17,2,3.9318256327243257
5923,1072,0,0,3.3,6.0,0,78,266,445,4,17,1,3.7612001156935624
10025,6392,0,0,3.7,73.0,0,78,266,2016,4,17,2,3.5263605246161616
5760,1295,0,0,3.4,4.0,0,78,266,1274,4,17,1,3.5263605246161616
10860,2160,0,0,3.7,73.0,0,78,266,330,4,17,2,3.5263605246161616
1233,2545,1,0,3.9,140.0,0,78,3829,2077,4,17,2,3.7612001156935624
6324,3961,1,0,3.3,334.0,0,78,4101,483,4,17,1,3.9318256327243257
4813,7741,1,0,3.9,58.0,0,78,1249,483,4,17,2,3.7612001156935624
2600,4798,0,0,4.0,115.0,0,27,627,1187,4,17,2,0.0
1247,5386,1,0,2.6,33.0,0,27,266,2087,4,17,1,4.02535169073515
1051,6129,1,0,3.7,73.0,0,27,266,93,4,17,2,4.1588830833596715
712,3904,1,0,3.9,172.0,0,78,165,2604,4,17,2,3.7612001156935624
414,7586,1,0,3.6,23.0,0,78,266,2543,4,17,2,3.8066624897703196
7552,4658,1,0,3.6,43.0,0,78,266,2275,4,17,2,3.6109179126442243
1614,2846,1,0,3.3,9.0,0,78,266,1873,4,17,1,3.9318256327243257
4318,3335,0,0,3.7,73.0,0,27,266,2247,4,17,2,4.02535169073515
4106,2356,0,0,3.7,29.0,22,27,266,2105,4,17,2,4.110873864173311
1010,5201,0,0,3.6,39.0,0,27,266,2441,4,17,2,4.110873864173311
